col0,col1,col2,col3
Banbridge RFC,rugby union,1925-01-01,Ireland
Balbriggan RFC,rugby union,1925-01-01,Ireland
Athy Rugby Club,rugby union,1880-01-01,Ireland
Athboy RFC,rugby union,1978-01-01,Ireland
Ashbourne RFC,rugby union,1974-01-01,Ireland
Arklow RFC,rugby union,1936-01-01,Ireland
Ardee RFC,rugby union,1980-01-01,Ireland
Bergen Rugbyklubb,rugby union,1999-01-01,Norway
Ealing Rugby Club,rugby union,1871-01-01,United Kingdom
Dunstablians R.F.C.,rugby union,1948-01-01,United Kingdom
Duns RFC,rugby union,1878-01-01,United Kingdom
Dunfermline RFC,rugby union,1893-01-01,United Kingdom
Dudley Kingswinford,rugby union,1922-01-01,United Kingdom
Dorchester Rugby Football Club,rugby union,1871-01-01,United Kingdom
