col0,col1,col2,col3
impasse Poule,20th arrondissement of Paris,rue des Vignoles,60
impasse Petin,19th arrondissement of Paris,rue des Bois,77
impasse Louis-Robert,20th arrondissement of Paris,rue de l'Ermitage,35
impasse Mousset,12th arrondissement of Paris,rue de Reuilly,203
impasse Morlet,11th arrondissement of Paris,rue de Montreuil,100
impasse Lamier,11th arrondissement of Paris,rue de Mont-Louis,90
impasse Naboulet,17th arrondissement of Paris,rue de La Jonquière,55
impasse Grimaud,19th arrondissement of Paris,rue d'Hautpoul,97
impasse Raymond-Queneau,18th arrondissement of Paris,rue Raymond-Queneau,53
impasse Pers,18th arrondissement of Paris,rue Ramey,63
impasse Raffet,16th arrondissement of Paris,rue Raffet,30
impasse Popincourt,11th arrondissement of Paris,rue Popincourt,70
