col0,col1,col2
ATO Records,United States of America,New York City
J Records,United States of America,New York City
Jive,United States of America,New York City
Warner Music Group,United States of America,New York City
Roadrunner Records,United States of America,New York City
Visible Noise,United Kingdom,United Kingdom
Neat Records,United Kingdom,United Kingdom
Konichiwa Records,Sweden,Sweden
JYP Entertainment,Twice,Cheongdam-dong
MBK Entertainment,South Korea,Yeoksam-dong
Four Music,Germany,Mitte
Fonovisa Records,United States of America,Woodland Hills
Wounded Bird Records,United States of America,Guilderland
AFM Records,Germany,Schwalmstadt
SM Entertainment,South Korea,Apgujeong-dong
Lookout! Records,United States of America,Berkeley
Grand Production,Serbia,New Belgrade
Disa Records,Mexico,Monterrey
Aftermath Entertainment,United States of America,Santa Monica
American Recordings,United States of America,Burbank
