col0,col1,col2
National Archives of the Bahamas,Nassau,1971-01-01
National Archives of South Sudan,Juba,2005-01-01
National Archives of Andorra,Andorra la Vella,1975-01-01
Slovak National Archives,Bratislava,1952-05-20
Archivo Nacional de la República de Cuba,Havana,1840-01-01
Archives nationales du Québec,Montreal,1969-01-01
Narodowe Archiwum Cyfrowe,Warsaw,1955-08-16
Polish Central Archives of Historical Records,Warsaw,1808-09-02
Archives of Yugoslavia,Senjak,1950-01-01
National Library of Scotland,City of Edinburgh,1925-01-01
National Archives of Venezuela,Libertador,1836-01-01
National Archive and Library of Bolivia,Chuquisaca Department,1825-01-01
Archives nationales du monde du travail,Roubaix,1993-01-01
The National Archives,London Borough of Richmond upon Thames,2003-04-01
Egyptian National Library and Archives,Cairo Governorate,1870-01-01
National Archives of the Faroe Islands,Tórshavn,1932-01-01
National Library of Bhutan,Thimphu,1967-01-01
National Archives of Zimbabwe,Harare,1935-01-01
