col0,col1,col2
Louisiana State Bar Association,1929-01-01,New Orleans
Arkansas Bar Association,1898-01-01,Little Rock
Alabama State Bar,1923-01-01,Montgomery
Kentucky Bar Association,1934-01-01,Frankfort
Nebraska State Bar Association,1937-01-01,Lincoln
New Hampshire Bar Association,1873-01-01,Concord
State Bar of Michigan,1935-01-01,Lansing
Maine State Bar Association,1891-01-01,Augusta
The Mississippi Bar,1932-01-01,Jackson
The Missouri Bar,1945-01-01,Jefferson City
New York State Bar Association,1876-01-01,Albany
State Bar of Nevada,1928-01-01,Las Vegas
State Bar of Georgia,1964-01-01,Atlanta
Georgia Alliance of African American Attorneys,1992-06-01,Atlanta
Utah State Bar,1931-01-01,Salt Lake City
Rhode Island Bar Association,1898-01-01,Providence
Ohio State Bar Association,1880-01-01,Columbus
State Bar of Texas,1939-01-01,Austin
Colorado Bar Association,1897-01-01,Denver
Indiana State Bar Association,1896-01-01,Indianapolis
