col0,col1,col2
George Hotel,123-127 Fitzroy Street St Kilda,Renaissance Revival architecture
Hotel Glendale,701 East Broadway,Beaux-Arts
Hotel Metlen,5 South Railroad Avenue,Second Empire architecture in Europe
Squire Latimer Building,"216 1st Ave S, Seattle, WA 98104",Richardsonian Romanesque
Lilianfels,"10–16 Panorama Drive, Katoomba NSW 2780",Queen Anne style architecture
Hampshire House,150 Central Park South,historicism
Antlers Hotel,1703 Hill Avenue,Neoclassical architecture
Poinsett Hotel,120 South Main Street,Beaux-Arts
Lisbon Inn,Main Street,Queen Anne style architecture
York Hotel,"259 Hannan St, Kalgoorlie",Art Nouveau
Latchis Hotel and Theatre,"50 Main Street, Brattleboro, VT 05301",Art Deco
Hotel Metropole,"1111 Pacific Avenue, Santa Cruz, CA 95060, USA",Italianate architecture
Ashland Springs Hotel,"212 East Main Street, Ashland, OR 97520, USA",Art Deco
