col0,col1,col2,col3
Macquarie Law School,Sydney,Macquarie University,Australia
Monash University Faculty of Law,Victoria,Monash University,Australia
James Cook University School of Law,Queensland,James Cook University,Australia
Melbourne Law School,Victoria,University of Melbourne,Australia
Faculty of Law (University of Sarajevo),Sarajevo,University of Sarajevo,Bosnia and Herzegovina
Law School of the Aristotle University of Thessaloniki,Municipality of Thessaloniki,Aristotle University of Thessaloniki,Greece
Stetson University College of Law,Florida,Stetson University,United States of America
Paul M. Hebert Law Center,Baton Rouge,Louisiana State University System,United States of America
Maurice A. Deane School of Law,Hempstead,Hofstra University,United States of America
Suffolk University Law School,Boston,Suffolk University,United States of America
Quinnipiac University School of Law,Connecticut,Quinnipiac University,United States of America
Sandra Day O'Connor College of Law,Tempe,Arizona State University,United States of America
Seattle University School of Law,Washington,Seattle University,United States of America
James E. Rogers College of Law,Tucson,University of Arizona,United States of America
J. Reuben Clark Law School,Provo,Brigham Young University,United States of America
