col0,col1,col2
G.V. Groen Geel,Sportpark Corpus den Hoorn,Groningen
VV Geldrop,Sportpark De Kievit,Geldrop
ZVV Haulerwijkse Boys,Sportpark De Hichte,Haulerwijk
VV Harkema-Opeinde,Sportpark De Bosk,Harkema
VC Vlissingen,Sportpark Irislaan,Vlissingen
Zwolsche Boys,Jo van Marle Sportpark,Zwolle
Velocitas 1897,Sportpark Stadspark,Groningen
VV De Vogels,Sportpark Stadspark,Groningen
DIVA '83,Sportpark Kardinge,Groningen
VV Klazienaveen,Sportpark De Planeet,Klazienaveen
Harkemase Boys,Sportpark De Bosk,Harkema
SC Gronitas,Sportpark Corpus den Hoorn,Groningen
