col0,col1,col2,col3
Grand Island and Wyoming Central Railroad,United States of America,company,1897-01-01
OYL Industries,Malaysia,company,2006-01-01
Air Moravia,Czech Republic,společnost s ručením omezeným,1996-01-01
Eclipse Inc,United States of America,company,2002-01-01
Pampa Film,Argentina,joint-stock company,1946-01-01
National Rail Corporation,Australia,company,2002-02-01
Harmony Company,United States of America,company,1975-01-01
Object Technology International,Canada,company,2003-01-01
Starbucks Israel,Israel,company,2003-01-01
Arctia,Finland,Oy,1997-01-01
TOP-TOY,Denmark,aktieselskab,2018-12-28
