col0,col1,col2
Salamina Municipality,Famagusta Municipality,UTC+02:00
Municipality of Preveza,Paphos Municipality,UTC+02:00
Lamia Municipality,Paphos Municipality,UTC+02:00
Corfu Municipality,Paphos Municipality,UTC+02:00
Glyfada Municipality,Larnaca Municipality,UTC+02:00
Leros Municipality,Larnaca Municipality,UTC+02:00
Piraeus Municipality,Larnaca Municipality,UTC+02:00
Larisa Municipality,Larnaca Municipality,UTC+02:00
Municipality of Patras,Limassol Municipality,UTC+02:00
Zakynthos Municipality,Limassol Municipality,UTC+02:00
