col0,col1,col2
Djursdala  parish,Sweden,t665252499
Djurröds  parish,Sweden,t16958044
Djura  parish,Sweden,1640-01-01
Dingtuna  parish,Sweden,t184052068
Dingtuna-Lillhärads  parish,Sweden,2006-01-01
Dimbo  parish,Sweden,t1139460445
Dimbo-Ottravads  parish,Sweden,1992-01-01
Dillnäs  parish,Sweden,t345811272
Delsbo  parish,Sweden,t1139460727
Degerfors-Nysunds  parish,Sweden,2006-01-01
Degerfors  parish,Sweden,1883-01-01
Degeberga  parish,Sweden,t16957912
Daretorp  parish,Sweden,t665252393
Danviks hospital and Sicklaö  parish,Sweden,1558-01-01
Dannäs  parish,Sweden,t184051818
Dannike  parish,Sweden,t505862444
Dannemorabygdens  parish,Sweden,2010-01-01
Dannemora  parish,Sweden,t505862150
Danmarks  parish,Sweden,t16957943
Danmark-Funbo  parish,Sweden,2010-01-01
Danderyd  parish,Sweden,t16957687
Dalums  parish,Sweden,t184051883
Dalstorps  parish,Sweden,t505861985
Dalskogs  parish,Sweden,t982029853
