col0,col1,col2
Angelis,United Kingdom,2006-01-01
Conspiracy of Beards,San Francisco,2003-01-01
"Gay Men's Chorus of Washington, D.C.","Washington, D.C.",1981-01-01
City Choir of Washington,"Washington, D.C.",2006-01-01
Roomful of Teeth,Williamstown,2009-01-01
Royal Mail Choir,South West England,2012-01-01
Mapua Cardinal Singers,Manila,2000-01-01
Dessoff Choirs,New York City,1924-01-01
London Bulgarian Choir,London,2000-01-01
Seattle Pro Musica,Seattle,1972-01-01
The Crossing,Philadelphia,2005-01-01
Petri Sångare,Malmö,2010-01-01
Westminster Chorus,Westminster,2002-01-01
