col0,col1,col2
Jaypee University of Engineering and Technology,Guna,University Grants Commission
Tezpur University,Tezpur,University Grants Commission
Rajiv Gandhi Proudyogiki Vishwavidyalaya,Madhya Pradesh,University Grants Commission
University School of Biotechnology,New Delhi,Guru Gobind Singh Indraprastha University
Yeshwantrao Chavan College of Engineering,Nagpur,Rashtrasant Tukadoji Maharaj Nagpur University
Department of Management Studies IIT Delhi,New Delhi,Indian Institute of Technology Delhi
Tunku Abdul Rahman University,Kampar District,Association of Commonwealth Universities
Yadavrao Tasgaonkar Institute of Engineering & Technology,Maharashtra,University of Mumbai
Konkan Gyanpeeth College of Engineering,Maharashtra,University of Mumbai
Sriram Engineering College,Perumalpattu Gram Panchayat,Anna University
Tamilnadu College of Engineering,Tamil Nadu,Anna University
Velammal Institute of Technology,Chennai,Anna University
Velammal Engineering College,Chennai,Anna University
St. Joseph's College of Engineering,Chennai,Anna University
Sri Sai Ram Engineering College,Chennai,Anna University
Pusa Polytechnic,New Delhi,Board of Technical Education
Malnad College of Engineering,Hassan,Visvesvaraya Technological University
R.V. College of Engineering,Bengaluru,Visvesvaraya Technological University
"P.E.S. Institute of Technology, Bangalore South Campus",Bengaluru,Visvesvaraya Technological University
M. S. Ramaiah Institute of Technology,Bengaluru,Visvesvaraya Technological University
