col0,col1,col2,col3
Cache-Cache,Yu Hirai,MAC's,1989-01-01
Dollar rouge,Ian Anüll,MAC's,1989-01-01
Biographie,Henriëtte van Egten,MAC's,1991-01-01
Oui mais non,Gwendoline Robin,MAC's,1996-01-01
Steeds - Cité,Albert Pepermans,MAC's,1990-01-01
Fucking letters - Fucking numbers,Jean-Pierre Bertrand,MAC's,2007-01-01
SWSSSSSHH,Martin Walde,MAC's,1994-01-01
W√òCXS,Urbain Mulkers,MAC's,1990-01-01
Les (dé)Ratés,Emilio Lopez-Menchero,MAC's,2010-01-01
L'Antre de la Belle K,Walter Swennen,MAC's,2012-01-01
"Evrumonie ""cérémonie céphallique""",Albert Porta i Muñoz,MAC's,1989-01-01
Variations du silence,Baudouin Oosterlynck,MAC's,1990-01-01
Chicago Studies: Les étants donnés,Joëlle Tuerlinckx,MAC's,2003-01-01
Dégel,Valérie Favre,MAC's,1993-01-01
