col0,col1,col2,col3
Thf Boyz,Seoul,Cre.Ker Entertainment,K-pop
Oneus,Seoul,Rainbow Bridge World,K-pop
TXT,Seoul,Big Hit Entertainment,K-pop
ExoSC,Seoul,SM Entertainment,K-pop
CT 127,Seoul,SM Entertainment,K-pop
NCT Drfam,Seoul,SM Entertainment,K-pop
ONF,Seoul,WM Entertainment,hip hop music
D1CE,Seoul,Happy Face Entertainment,hip hop music
AB6IX,Seoul,Brand New Music,hip hop music
tray Kids,South Korea,JYP Entertainment,hip hop music
1the9,Seoul,MBK Entertainment,hip hop music
NSYNC,Orlando,Jive,teen pop
Iighight,South Korea,Around US Entertainment,K-pop
100%,Seoul,TOP Media,K-pop
Teen Tp,Seoul,TOP Media,K-pop
Cuoss Gfne,Seoul,Universal Music Japan,K-pop
X-KISS,Seoul,Avex Trax,K-pop
B.A.P,Seoul,TS Entertainment,K-pop
