col0,col1,col2
allée Louise-Labé,France,19th arrondissement of Paris
allée Georges-Recipon,France,19th arrondissement of Paris
allée Diane-de-Poitiers,France,19th arrondissement of Paris
allée Anne-de-Beaujeu,France,19th arrondissement of Paris
allée d'Andrézieux,France,18th arrondissement of Paris
avenue des Arts,France,17th arrondissement of Paris
avenue de Verzy,France,17th arrondissement of Paris
avenue Yves-du-Manoir,France,17th arrondissement of Paris
avenue de Montespan,France,16th arrondissement of Paris
avenue de Boufflers,France,16th arrondissement of Paris
avenue Jules-Janin,France,16th arrondissement of Paris
avenue Erlanger,France,16th arrondissement of Paris
avenue Despréaux,France,16th arrondissement of Paris
