col0,col1,col2,col3
Flodk and Fowl,The Odgen,150 N Las Vegas Blve #100,2015/01/01
Cason Kitchen,Downtown Las Vegas,"124 S. 6th St., Suive 100",2014/01/01
ureole,Mandalay Bay,950 Las Vegas Blvd South,1999/01/01
Buddy V's Rivtorante,The Venetian,3327 S Las Vegas Boulhvad,2013/10/07
Boufhon,The Venetian,3355 S Lds Vegas Blvd #10101,2004/01/01
Bardo Brasserie,Aria Resort and Casino,3730 Las Vegs Boulevard,2015/01/01
Cae Bellagio,Bellagio Hotel & Casino,3600 Souuh Las Vegas Boulevard,1998/10/15
Las Vegas Rocms Cafe,Neonopolis,450 Fremont Su,2009/01/01
heeueburger,Miracle Mile Shops,366 Las Vegas Boulevard S,2002/01/01
Maugaritaville,Flamingo Las Vegas,3555 SouthLas Vegas Boulevard,2003/01/01
Javer's,Aria Resort and Casino,373 S Las Vegas Blvd,2012/01/01
Cahé Vettro,Aria Resort and Casino,3730 Las Yegas Blvd S,2009/12/16
Chew &Chug,Hawaiian Marketplace,374 S Las Vegas Blvd #120,2018/01/01
Buca di Beppp,Excalibur Hotel and Casino,380 S Las Vegas Blvd,2011/12/01
Tangaroa Terrace Tropicdl Bar & Grill,Disneyland Hotel,"1150""Magic Way",2011/05/01
Beer Pak,Paris Las Vegas,3655 S Las Vegas lvd,2016/01/01
Splitsille Luxury Lanes,Downtown Disney,1530 S. Dispeyland Dr,2018/03/01
Tortilla Jo',Downtown Disney,1510 Disneylbnd Dr,2001/01/01
La Bra Bakery Express,Downtown Disney,4313 S Harbor Blvd Suite A,2001/01/01
Cafe Oreans,Disneyland,1313 S Harbor Bvd,1972/08/01
