col0,col1,col2
EnPowered,energy industry,Waterloo
SkillSoniq,staffing and recruiting industry,Jersey City
Trendyol.com,E-commerce,Istanbul
Sendinblue,email,Paris
Verbling,educational technology,San Francisco
4INFO,information technology,San Mateo
sitecues,software as a service,Cambridge
Rotator Survey,market research,Caracas
BeFrugal.com,Coupon,Boston
ZipRecruiter,software industry,Santa Monica
Investing.com,journalism,Madrid
Meituan.com,E-commerce,Beijing
Wistia,software,Cambridge
Arena Flowers,retail,London
Seeking Alpha,financial services,Ra'anana
GOG.com,digital distribution,Larnaca
Drawbridge,marketing,San Mateo
