col0,col1,col2
Cwmbach Community Primary,Cwmbach,2012-09-01
Redhill High School,Clynderwen,2018-04-24
Borras Park Community Primary School,Borras Park,2016-09-01
Genus Education,Blackmill,2011-03-04
Idris Davies School 3 to 18,Abertysswg,2018-01-01
Ysgol y Cribarth,Abercrave,2012-09-01
Maerdy Community Primary School,"Ferndale, Rhondda Cynon Taf",2010-09-01
Whitchurch Primary School,Whitchurch,2012-09-01
Ysgol Cae'r Nant,Connah's Quay,2012-09-01
Gwenllian Education Centre,Kidwelly,2012-09-01
Ysgol Penyffordd,Penyffordd,2013-09-01
Ysgol Bro Tawe,Ystradgynlais,2012-09-01
