col0,col1,col2
350th Rifle Division,Soviet Union,1945-05-11
330th Rifle Division,Soviet Union,1945-05-29
313th Rifle Division,Soviet Union,1945-05-29
311th Rifle Division,Soviet Union,1945-05-29
307th Rifle Division,Soviet Union,1946-01-01
3rd Rifle Division,Soviet Union,1946-01-01
3rd Guards Motor Rifle Division,Soviet Union,1957-06-25
294th Rifle Division,Soviet Union,1945-07-10
290th Rifle Division,Soviet Union,1946-09-01
291st Rifle Division,Soviet Union,1945-05-11
288th Rifle Division,Soviet Union,1946-01-01
286th Rifle Division,Soviet Union,1945-06-28
285th Rifle Division,Soviet Union,1945-05-11
281st Rifle Division,Soviet Union,1945-05-09
28th Rifle Division,Soviet Union,1941-01-01
27th Rifle Division,Soviet Union,1941-09-19
268th Rifle Division,Soviet Union,1945-10-22
265th Motor Rifle Division,Soviet Union,1945-01-01
263rd Rifle Division,Soviet Union,1946-07-01
262nd Rifle Division,Soviet Union,1947-01-01
