col0,col1,col2,col3
Chu-Lin Private High School,1968-01-01,Taiwan,educational institution
Taipei Municipal Dun-Hua Junior High School,1987-07-01,Taiwan,educational institution
Miaoli municipal Yuanli Senior High School,1932-04-01,Taiwan,state school
Chu-Lin Private High School,1968-01-01,Taiwan,private school
Taipei Binjiang Junior High School,2005-01-01,Taiwan,secondary school
Kaohsiung Municipal Minghua Junior High School,2001-01-01,Taiwan,secondary school
Miaoli municipal Yuanli Senior High School,1932-04-01,Taiwan,secondary school
Kaohsiung Municipal Houjing Junior High School,1978-01-01,Taiwan,secondary school
Taipei Municipal Minzu Junior High School,1968-01-01,Taiwan,secondary school
Kaohsiung Municipal Yuanfu Junior High School,1972-01-01,Taiwan,secondary school
Shi Pai Junior High School,1986-01-01,Taiwan,secondary school
Taichung Municipal Shuang-Shih Junior High School,1954-01-01,Taiwan,secondary school
Chu-Lin Private High School,1968-01-01,Taiwan,secondary school
Taipei Municipal Dun-Hua Junior High School,1987-07-01,Taiwan,middle school
