col0,col1,col2,col3,col4
Pringle,borough council,borough of Pennsylvania,United States of America,0.47
West Hazleton,borough council,borough of Pennsylvania,United States of America,1.5
Ashley,borough council,borough,United States of America,2.394125
West Pittston,borough council,borough of Pennsylvania,United States of America,0.97
Ashley,borough council,borough of Pennsylvania,United States of America,2.394125
"Nescopeck, Pennsylvania",borough council,borough of Pennsylvania,United States of America,1.03
Laflin,borough council,borough of Pennsylvania,United States of America,1.35
Avoca,borough council,borough of Pennsylvania,United States of America,1.03
Forty Fort,borough council,borough of Pennsylvania,United States of America,1.57
Duryea,borough council,borough of Pennsylvania,United States of America,5.74
Dupont,borough council,borough of Pennsylvania,United States of America,1.52
Conyngham,borough council,borough,United States of America,1.02
Edwardsville,borough council,borough of Pennsylvania,United States of America,1.19
Conyngham,borough council,borough of Pennsylvania,United States of America,1.02
