col0,col1,col2
St John's Church of England Primary School,Church of England,Reading
St Michael's Church of England Primary School,Church of England,Salisbury
St Bernadette's Catholic Primary School,Roman Catholic,Kenton
St Francis of Assisi Catholic Primary School,Roman Catholic,Norwich
St Philomena's Primary School,Roman Catholic,Orpington
St Peter and St Paul Catholic Primary School,Roman Catholic,Orpington
St Joseph's Catholic Primary School,Roman Catholic,Bromley
St Mark's Church of England Primary School,Church of England,Bromley
Trinity Church of England Primary School,Church of England,Bromley
Holy Cross Catholic Primary School,Roman Catholic,Plymouth
St Paul's Roman Catholic Primary School,Roman Catholic,Plymouth
St John Fisher Catholic Primary School,Roman Catholic,Coventry
St Gregory's Catholic Primary School,Roman Catholic,Coventry
Sacred Heart Catholic Primary School,Roman Catholic,Coventry
St John's Church of England Academy,Church of England,Coventry
St Paul's Catholic Primary School,Roman Catholic,Birmingham
St James Catholic Primary School,Roman Catholic,Birmingham
St Columba's Catholic Primary School,Roman Catholic,Birmingham
St Thomas CofE Academy,Church of England,Birmingham
St Chad's Catholic Primary School,Roman Catholic,London
St Helen's Catholic Primary School,Roman Catholic,London
St Vincent's Catholic Primary School,Roman Catholic,London
St John's Church of England Primary School,Church of England,London
Long Ditton St Mary's CofE (Aided) Junior School,Church of England,Long Ditton
Five Lanes Primary School,Church of England,Potterne
The Queen's Church of England Primary School,Church of England,Richmond
St James CofE Primary School,Church of England,Oldbury
St Mary & St Joseph's Catholic Primary School,Roman Catholic,Wool
St Michael's CofE Aided Primary,Church of England,Aldbourne
St Mark and All Saints Church of England Primary,Church of England,Godalming
Christ Church Church of England Controlled Primary School,Church of England,Bradford-on-Avon
St Mary's RC Primary School,Roman Catholic,Chippenham
St Thomas of Canterbury Catholic Primary School,Roman Catholic,Walsall
Ellacombe Church of England  Academy,Church of England,Torquay
St Paul's CofE Primary School,Church of England,Oldham
Trinity CofE Primary School,Church of England,Shrewsbury
St Mary & All Saints Church of England Primary School,Church of England,Reading
Holy Spirit Catholic Primary School,Roman Catholic,St Helens
