col0,col1,col2
R.A.E.C. Mons,2015-01-01,Mons
Diyarbakırspor,2013-08-09,Diyarbakır
FC Inter Sibiu,2000-01-01,Sibiu
Bocskai FC,1940-01-01,Debrecen
Uniautónoma FC,2015-01-01,Barranquilla
Foresta Fălticeni,2003-01-01,Suceava
Alicante CF,2014-01-01,Alicante
Chongqing F.C.,2013-12-21,Chongqing
Yorck Boyen Insterburg,1945-01-01,Chernyakhovsk
Third Lanark A.C.,1967-01-01,Glasgow
SV Blitz Breslau,1934-01-01,Wrocław
FC Lantana Tallinn,1999-01-01,Tallinn
FC Asmaral Moscow,1999-01-01,Moscow
F.B.C. Torinese,1906-01-01,Turin
FC Vilnius,2008-01-01,Vilnius
Lichterfelder FC,2013-01-01,Germany
UD Vecindario,2015-01-01,Santa Lucía de Tirajana
Pacy Vallée-d'Eure,2012-01-01,Pacy-sur-Eure
Alki Larnaca F.C.,2014-05-06,Larnaca
The White Rovers,1899-01-01,rue de Rivoli
