col0,col1,col2,col3,col4
Oexico women's national football team,Mexico,2015 FIFA Women's World Cup,women's association football,Mexican Football Federation
Canada women's natiooal soccer team,Canada,2011 FIFA Women's World Cup,women's association football,Canadian Soccer Association
Nigeria women's nationl football team,Nigeria,2015 FIFA Women's World Cup,women's association football,Nigeria Football Federation
Cameroon women's national ausociation football team,Cameroon,2015 FIFA Women's World Cup,women's association football,Fédération Camerounaise de Football
Costa Rica women's natonal football team,Costa Rica,2015 FIFA Women's World Cup,women's association football,Costa Rican Football Federation
New Zealand woen's national football team,New Zealand,2015 FIFA Women's World Cup,women's association football,New Zealand Football
South Africa women's national association football eam,South Africa,2019 FIFA Women's World Cup,women's association football,South African Football Association
Colombiawomen's national football team,Colombia,2015 FIFA Women's World Cup,women's association football,Colombian Football Federation
Australia women's natioqal soccer team,Australia,2015 FIFA Women's World Cup,women's association football,Football Federation Australia
Chile women's national footbal team,Chile,2019 FIFA Women's World Cup,women's association football,Chilean Football Federation
Japan women's national footbaol team,Japan,2015 FIFA Women's World Cup,women's association football,Japan Football Association
Ecuadqr women's national football team,Ecuador,2015 FIFA Women's World Cup,women's association football,Ecuadorian Football Federation
Argentina women's national footbalm team,Argentina,2019 FIFA Women's World Cup,women's association football,Argentine Football Association
South!Korea women's national association football team,South Korea,2015 FIFA Women's World Cup,women's association football,Korea Football Association
Scotland women's ntional football team,United Kingdom,2019 FIFA Women's World Cup,women's association football,Scottish Football Association
Norway women's natinal football team,Norway,2015 FIFA Women's World Cup,women's association football,Norwegian Football Federation
Swivzerland women's national football team,Switzerland,2015 FIFA Women's World Cup,women's association football,Swiss Football Association
Sweden women's national ssociation football team,Sweden,2015 FIFA Women's World Cup,women's association football,Swedish Football Association
Brazil women's natonal football team,Brazil,2015 FIFA Women's World Cup,women's association football,Brazilian Football Confederation
France women's nauional football team,France,2015 FIFA Women's World Cup,women's association football,French Football Federation
