col0,col1,col2
Narrenzunft Moofanger Bierlingen 1962,Starzach,Bierlingen
Narrenzunft Schwalldorf,Rottenburg am Neckar,Schwalldorf
Narrenzunft Gai-Hexen Binzwangen,Ertingen,Binzwangen
Narrenzunft Ergenzingen 1958,Rottenburg am Neckar,Ergenzingen
Narrenzunft Bühl 1964,Tübingen,Bühl
Narrenzunft Hirschau,Tübingen,Hirschau
Narrenfreunde Seebronn,Rottenburg am Neckar,Seebronn
Narrenzunft Feuerbach,Stuttgart,Feuerbach
Narrenzunft Altheim,Horb am Neckar,Altheim
Narrenverein Königseggwald,Königseggwald,Königseggwald
