col0,col1,col2,col3,col4
A&W Restaurants,restaurant chain,United States of America,fast food,Lodi
Pizza Hut,restaurant chain,United States of America,quick service restaurant sector,Wichita
Home Original Chicken,fast food restaurant chain,People's Republic of China,food industry,Hefei
Papa John's Pizza,fast food restaurant chain,United States of America,gastronomy,Jeffersontown
Sbarro,fast food restaurant chain,United States of America,fast food,New York City
El Pollo Loco,fast food restaurant chain,United States of America,fast food,Los Angeles
Jack in the Box,fast food restaurant chain,United States of America,gastronomy,San Diego
Long John Silver's,fast food restaurant chain,United States of America,fast food,Lexington
Popeyes Louisiana Kitchen,fast food restaurant chain,United States of America,fast food,New Orleans
Hesburger,fast food restaurant chain,Finland,gastronomy,Turku
White Castle,fast food restaurant chain,United States of America,fast food,Wichita
In-N-Out Burger,fast food restaurant chain,United States of America,fast food,Baldwin Park
