col0,col1,col2,col3
A Legal Matter / Instant Party,England,The Who,Brunswick
The Kids Are Alright / The Ox,England,The Who,Brunswick
My Generation / Shout and Shimmy,England,The Who,Brunswick
Cinnamon Girl / Sugar Mountain,United States of America,Neil Young,Reprise Records
Perfect Skin / The Sea and the Sand,England,Lloyd Cole and the Commotions,Polydor Records
Had Enough / Who Are You,England,The Who,Polydor Records
How Come ? / Tell Everyone / Done This One Before,England,Ronnie Lane & Slim Chance,GM
"Noi, ragazzi di oggi / Il cielo",Italy,Luis Miguel,EMI
Crazy Little Thing Called Love / We Will Rock You,Great Britain,Queen,EMI
Bohemian Rhapsody / I’m in Love With My Car,Great Britain,Queen,EMI
Keep Yourself Alive / Son and Daughter,Great Britain,Queen,EMI
Now I'm Here / Lily Of The Valley,Great Britain,Queen,EMI
Seven Seas of Rhye / See What A Fool I've Been,Great Britain,Queen,EMI
Here Comes the Rain Again / Paint a Rumour,United Kingdom,Eurythmics,RCA
Who's That Girl? / You Take Some Lentils… And You Take Some Rice,United Kingdom,Eurythmics,RCA
Ne la crois pas / Le cœur en larmes,France,Mina,Pathé
Si… / Moi je te regarde,France,Mina,Pathé
"13, storia d'oggi / Il prato dell'amore",Italy,Albano Carrisi,La Voce del Padrone
Mi va di cantare / Grassa e bella,Italy,Louis Armstrong,CDI
"Jolene / Love, You're So Beautiful Tonight",United States of America,Dolly Parton,RCA Victor
