col0,col1,col2
Katusha-Alpecin,Katusha 2011,Katusha-Alpecin
UAE Team Emirates,Lampre-ISD 2011,UAE Team Emirates
CCC Team,BMC Racing 2010,BMC Racing Team
Cannondale Pro Cycling Team,Liquigas 2007,Cannondale
Astana,Astana 2011,Astana
Team Sunweb,Skil-Shimano 2011,Sunweb
Saxo Bank 2009,Jens Voigt,Saxo Bank
EF Pro Cycling,Garmin-Sharp 2013,Garmin-Cervélo
Mitchelton-Scott,Orica-GreenEDGE 2012,Mitchelton-Scott
HTC-Highroad,HTC-Columbia 2010,Columbia
Team Ineos,Sky 2011,Ineos
Movistar Team,2012 Movistar Team season,Reynolds
Tinkoff,Saxo Bank 2009,CSC
Tinkoff-Saxo 2014,Alberto Contador,Tinkoff-Saxo
Europcar 2014,Björn Thurau,Team Europcar
Sky 2014,Christian Knees,Sky
Saxo Bank-Sungard 2011,Alberto Contador,Saxo Bank-Sungard
CSC 2006,Jens Voigt,CSC
Cycle Collstrop,Unibet.com 2007,Collstrop-Palmans
CSC 2007,Jens Voigt,CSC
