col0,col1,col2,col3,col4
Roman Catholic Diocese of Mazara del Vallo,Italian,Roman Catholic Diocese of Trapani,Cathedral,241200
Roman Catholic Diocese of Segovia,Spanish,Roman Catholic Archdiocese of Madrid,Segovia Cathedral,150701
Roman Catholic Diocese of Cahors,French,Roman Catholic Diocese of Rodez,Cahors Cathedral,183568
Roman Catholic Diocese of Mainz,German,Roman Catholic Diocese of Würzburg,Mainz Cathedral,2966772
Roman Catholic Diocese of Augsburg,German,Roman Catholic Diocese of Eichstätt,Augsburg Cathedral,2417146
Roman Catholic Diocese of Eichstätt,Latin,Roman Catholic Diocese of Augsburg,Eichstätt Cathedral,984127
Roman Catholic Diocese of Hasselt,Dutch,Roman Catholic Diocese of Antwerp,St. Quentin Cathedral,870000
Roman Catholic Diocese of Antwerp,Dutch,Roman Catholic Diocese of Hasselt,Cathedral of Our Lady,1566000
Roman Catholic Diocese of Coutances,French,Roman Catholic Diocese of Séez,Coutances Cathedral,499920
"Roman Catholic Diocese of Porto, Portugal",Portuguese,Roman Catholic Diocese of Aveiro,Porto Cathedral,2064813
Roman Catholic Diocese of Faenza-Modigliana,Italian,Roman Catholic Diocese of Fiesole,Faenza Cathedral,143400
Roman Catholic Diocese of Spiš,Slovak,Roman Catholic Diocese of Žilina,St Martin's Cathedral (Spišská Kapitula),591651
Roman Catholic Diocese of Assisi-Nocera Umbra-Gualdo Tadino,Italian,Roman Catholic Diocese of Fabriano-Matelica,Assisi Cathedral,88180
Roman Catholic Diocese of Dallas,English,Roman Catholic Diocese of Fort Worth,Cathedral Santuario de Guadalupe,3975996
Roman Catholic Diocese of Nantes,French,Roman Catholic Diocese of Vannes,Nantes Cathedral,1364453
Roman Catholic Diocese of Vác,Hungarian,Roman Catholic Diocese of Banská Bystrica,Vác Cathedral,1113300
Roman Catholic Diocese of Caltagirone,Italian,Roman Catholic Diocese of Nicosia,Cathedral,154220
Roman Catholic Diocese of Liepāja,Latvian,Roman Catholic Diocese of Jelgava,Liepāja Saint Joseph Roman Catholic Cathedral,274000
Roman Catholic Diocese of Canarias,Spanish,Roman Catholic Archdiocese of Rabat,Cathedral of Santa Ana,1011928
Roman Catholic Diocese of Ourense,Spanish,Roman Catholic Diocese of Viana do Castelo,Ourense Cathedral,284429
