col0,col1,col2,col3
New Deal Cafe,United States of America,1994-11-05,music venue
Osuuskauppa Arina,Finland,1917-02-25,enterprise
Coop Norge,Norway,2008-01-01,enterprise
Washington Bookshop,United States of America,1938-01-01,independent bookstore
Pirkanmaan Osuuskauppa,Finland,1983-09-24,business
Extra,Norway,2006-01-01,business
Scotmid,United Kingdom,1981-01-01,business
Osuuskauppa Arina,Finland,1917-02-25,business
Coop Norge,Norway,2008-01-01,business
Konsum Leipzig,Germany,1884-01-01,business
New Deal Cafe,United States of America,1994-11-05,arts centre
Büchergilde Gutenberg,Germany,1924-01-01,book publishing company
Scotmid,United Kingdom,1981-01-01,brick and mortar company
Co-op Food,United Kingdom,1844-01-01,brick and mortar company
Pirkanmaan Osuuskauppa,Finland,1983-09-24,consumer cooperative
