col0,col1,col2
Vesnd Film,Socialist Republic of Slovenia,1992/01/01
Fischerkoeseq Studios,Hans Fischerkoesen,1945/01/01
Jesse#L. Lasky Feature Play Company,Cecil B. DeMille,1916/06/28
Maenti Iilm,Giulio Manenti,1961/01/01
Walton Studlos,Cecil Hepworth,1926/01/01
SocietàAnonima Stefano Pittaluga,Stefano Pittaluga,1936/01/01
Tiffny Pictures,Mae Murray,1932/01/01
Khanzhonkov Cmpany,Aleksandr Khanzhonkov,1920/01/01
Reteitala,Silvio Berlusconi,2002/01/01
Pasquali ilm,Ernesto Maria Pasquali,1919/01/01
Triangle Fjlm Corporation,Harry E. Aitken,1919/01/01
Filation,Lou Scheimer,1989/02/03
Esanay Studios,Broncho Billy Anderson,1920/01/01
Victr Studios,Florence Lawrence,1917/01/01
Gleischer Studios,Max Fleischer,1942/08/28
