col0,col1,col2,col3
Dairy Queen,United States of America,1940-01-01,System catering
Johnny Rockets,United States of America,1986-01-01,System catering
Planet Hollywood,United States of America,1991-10-22,hospitality industry
Al Tazaj,Saudi Arabia,1989-01-01,quick service restaurant sector
KFC,United States of America,1930-01-01,quick service restaurant sector
Pizza Hut,United States of America,1958-01-01,quick service restaurant sector
McDonald's,United States of America,1940-05-15,quick service restaurant sector
Home Original Chicken,People's Republic of China,1982-01-01,food industry
Penn Station,United States of America,1985-01-01,food industry
Herfy,Saudi Arabia,1981-01-01,gastronomy
Nordsee,Germany,1896-04-23,gastronomy
Stardog!s,Russia,1993-01-01,gastronomy
Leon Restaurants,United Kingdom,2004-01-01,gastronomy
Hesburger,Finland,1980-01-01,gastronomy
Golden Krust Caribbean Bakery & Grill,United States of America,1989-01-01,gastronomy
City Wok,United States of America,1990-01-01,gastronomy
Papa John's Pizza,United States of America,1984-01-01,gastronomy
Jack in the Box,United States of America,1951-01-01,gastronomy
Arby's,United States of America,1964-01-01,gastronomy
Whataburger,United States of America,1950-01-01,gastronomy
