col0,col1,col2,col3
Rochester,0.73,247.0,3657
Emmaus,7.508005,132.0,11313
Vanderbilt,0.17,960.0,553
"Shanksville, Pennsylvania",0.510866,680.0,245
"Point Marion, Pennsylvania",0.47,810.0,1159
Yardley,1.02,14.0,2434
"Baden, Pennsylvania",6.432166,827.0,4135
Sellersville,1.17,1161.0,4249
Coudersport,5.63,1650.0,2505
Charleroi,2.233085,352.0,4871
Kutztown,4.260442,400.0,5012
Dillsburg,0.8,201.0,2563
Emporium,0.75,314.0,2073
Germantown,3.327,240.0,75935
Yeadon,4.130649,21.0,11443
Lansdale,2.99,361.0,16071
Hawley,0.62,1033.0,1211
Jersey Shore,3.060367,184.0,4482
