col0,col1,col2,col3
Fuel,1998-06-01,United Kingdom,Vertigo
Mr.Moonlight ~愛のビッグバンド~,2001-10-31,Japan,Zetima
He Said She Said,2007-01-01,Canada,Warner Bros. Records
Here in My Heart,1997-01-01,Australia,Reprise Records
Little by Little / She Is Love,2002-09-23,United Kingdom,Big Brother
Another Day,1993-07-01,Europe,Atco Records
Too Much Love Will Kill You,1995-01-01,United States of America,Hollywood Records
Hymn,1994-05-16,United Kingdom,Mute Records
Thunder,2017-06-30,Switzerland,Interscope Records
I Won't Let Go,2000-01-01,Australia,Epic
Love Song,2008-01-01,United Kingdom,Epic
Lost in America,1994-05-01,Europe,Epic
Civil War,1993-01-01,Europe,Geffen Records
Dead Horse,1993-01-01,United States of America,Geffen Records
A Winter's Tale,1995-12-01,United Kingdom,Parlophone
Something So Right,1995-01-01,Europe,RCA Records
I Need You / Spirit in the Sky,2000-07-18,United States of America,Capitol Records
I Ain't Gonna Eat Out My Heart Anymore,1992-10-05,Australia,Columbia Records
Pour que tu m'aimes encore,1995-03-13,France,Columbia Records
Zora sourit,1998-09-11,Europe,Columbia Records
