col0,col1,col2
British High Commission New Delhi,High Commissioner of the United Kingdom to India,Chanakyapuri
British Deputy High Commission Chandigarh,High Commissioner of the United Kingdom to India,Chandigarh
British High Commission Honiara,High Commissioner of the United Kingdom to the Solomon Islands,Honiara
British High Commission Port of Spain,High Commissioner of the United Kingdom to Trinidad and Tobago,Port of Spain
British High Commission Suva,ambassador of the United Kingdom to Fiji,Suva
British High Commission Port Moresby,High Commissioner of the United Kingdom to Papua New Guinea,Port Moresby
British High Commission Bridgetown,High Commissioner of the United Kingdom to Barbados,Bridgetown
British High Commission Colombo,High Commissioner of the United Kingdom to Sri Lanka,Colombo
British High Commission Kingston,High Commissioner of the United Kingdom to Jamaica,Kingston
British High Commission Bandar Seri Begawan,High Commissioner of the United Kingdom to Brunei,Bandar Seri Begawan
British Deputy High Commission Karachi,High Commissioner of the United Kingdom to Pakistan,Karachi
British High Commission Victoria,High Commissioner of the United Kingdom to the Seychelles,Victoria
British High Commission Windhoek,High Commissioner of the United Kingdom to Namibia,Windhoek
British High Commission Port Louis,High Commissioner of the United Kingdom to Mauritius,Port Louis
British High Commission Pretoria,High Commissioner of the United Kingdom to South Africa,Pretoria
British High Commission Gaborone,High Commissioner of the United Kingdom to Botswana,Gaborone
British High Commission Kampala,High Commissioner of the United Kingdom to Uganda,Kampala
