col0,col1,col2,col3
Glendon,Wilson,Northampton County,230
Stockertown,Nazareth,Northampton County,374
Penndel,Middletown Township,Bucks County,105
Langhorne Manor,Middletown Township,Bucks County,220
Hulmeville,Middletown Township,Bucks County,46
Langhorne Manor,Langhorne,Bucks County,220
Hulmeville,Bensalem Township,Bucks County,46
Lewistown,Lock Haven,Mifflin County,520
Huntingdon,State College,Huntingdon County,643
Windber,Paint,Somerset County,1683
Scalp Level,Paint,Cambria County,540
Rockledge,Philadelphia,Montgomery County,223
