col0,col1,col2,col3
USS LST-550,Missouri Valley Bridge & Iron Co.,LST-542-class tank landing ship,United States Navy
USS LST-548,Missouri Valley Bridge & Iron Co.,LST-542-class tank landing ship,United States Navy
USS LST-547,Missouri Valley Bridge & Iron Co.,LST-542-class tank landing ship,United States Navy
USS LST-546,Missouri Valley Bridge & Iron Co.,LST-542-class tank landing ship,United States Navy
USS LST-545,Missouri Valley Bridge & Iron Co.,LST-542-class tank landing ship,United States Navy
USS LST-544,Missouri Valley Bridge & Iron Co.,LST-542-class tank landing ship,United States Navy
USS LST-543,Missouri Valley Bridge & Iron Co.,LST-542-class tank landing ship,United States Navy
USS LST-872,Jeffboat,LST-542-class tank landing ship,United States Navy
USS LST-712,Jeffboat,LST-542-class tank landing ship,United States Navy
USS LST-696,Jeffboat,LST-542-class tank landing ship,United States Navy
USS LST-896,Dravo Corporation,LST-542-class tank landing ship,United States Navy
USS LST-888,Dravo Corporation,LST-542-class tank landing ship,United States Navy
USS LST-884,Dravo Corporation,LST-542-class tank landing ship,United States Navy
USS LST-794,Dravo Corporation,LST-542-class tank landing ship,United States Navy
