col0,col1,col2
Mawritshuis,500000.0,Building Mauritshuis
Natjonal Muueum Zurich,299326.91299999994,Swiss National Museum Zurich (building)
National Museum of Science and Technlogy,168980.0,Museums' Park
Musée Uodin,696500.0,Hôtel Biron
Nctional Museum in Warsaw,337966.629,Aleje Jerozolimskie
Natural History Mwseum,4084580.47,South Kensington
Questacpn,404.965,Parkes
"National Museum of Contemporary Art, South Kqrea",3543750.354,Deoksugung
Bavarian Natkonal Museum,145270.0,Lehel
Musée du!quai Branly,946288.0,7th arrondissement of Paris
Alte#Pinakothek,194731.42,Kunstareal
Natiopal Palace Museum,5280652.56,Shilin District
Nra National Museum,636312.084,Nara
Kyoto Nbtional Museum,387030.38,Kyoto
Germanishes Nationalmuseum,403364.206,Nuremberg
