col0,col1,col2,col3
Grand Annecy Agglomération,2017-01-01,Haute-Savoie,Community of Greater Annecy
communauté d'agglomération du Pays de Fontainebleau,2017-01-01,Seine-et-Marne,Communauté de communes de Fontainebleau-Avon
Provence-Alpes Agglomération,2017-01-01,Alpes-de-Haute-Provence,Communauté de communes de Haute-Bléone
Vichy Communauté,2017-01-01,Allier,Communauté d'agglomération de Vichy Val d'Allier
Évreux Portes de Normandie,2017-01-01,Eure,Grand Évreux Agglomération
Communauté d'agglomération du Pays de Saint-Omer,2017-01-01,Pas-de-Calais,Communauté de communes du Canton de Fauquembergues
Communauté d'agglomération Lisieux Normandie,2017-01-01,Calvados,Communauté de communes de la Vallée d'Auge
Communauté d'agglomération Gap-Tallard-Durance,2017-01-01,Hautes-Alpes,Communauté de communes de Tallard-Barcillonnette
Grand Cognac,2017-01-01,Charente,Communauté de communes Grand Cognac
Communauté d'agglomération de la Baie de Somme,2017-01-01,Somme,Communauté de communes Baie de Somme Sud
Communauté d'agglomération du Pays Basque,2017-01-01,Pyrénées-Atlantiques,communauté de communes de Soule-Xiberoa
Fougères Agglomération,2017-01-01,Ille-et-Vilaine,Fougères communauté
Cœur d'Essonne Agglomération,2016-01-01,Essonne,Communauté d'agglomération du Val d'Orge
Ardenne Métropole,2014-01-01,Ardennes,Communauté de communes du Pays Sedanais
Les Sables-d'Olonne Agglomération,2017-01-01,Vendée,Communauté de communes des Olonnes
Communauté d'agglomération Plaine Vallée,2016-01-01,Val-d'Oise,Communauté de communes de l’Ouest de la Plaine de France
Communauté d’agglomération Roissy Pays de France,2016-01-01,Seine-et-Marne,Roissy-Porte-de-France (France)
Dinan agglomération,2017-01-01,Côtes-d'Armor,Dinan Communauté
Communauté d'agglomération Luberon Monts de Vaucluse,2014-01-01,Vaucluse,Communauté de communes Provence-Luberon-Durance
Communauté d'agglomération Communauté Paris-Saclay,2016-01-01,Essonne,Communauté d'agglomération du Plateau de Saclay
