col0,col1,col2,col3,col4
Roman Catholic Archdiocese of Glasgow,810000,Glasgow City,825.0,Catholic Church
Roman Catholic Archdiocese of Riga,1201975,Ecclesiastical province of Riga,23587.0,Catholic Church
Roman Catholic Archdiocese of Sant'Angelo dei Lombardi-Conza-Nusco-Bisaccia,80900,Province of Avellino,1291.0,Catholic Church
Roman Catholic Archdiocese of Rennes,930000,Ille-et-Vilaine,6775.0,Catholic Church
Roman Catholic Archdiocese of Santa Fe,1260385,New Mexico,158296.0,Catholic Church
Roman Catholic Archdiocese of Washington,2949512,Hyattsville,5447.0,Catholicism
Roman Catholic Archdiocese of Puebla,5033788,Puebla,19540.0,Catholicism
Roman Catholic Archdiocese of Zaragoza,794000,Zaragoza Province,13309.0,Catholicism
Roman Catholic Archdiocese of Tarragona,504834,Catalonia,3146.6,Catholicism
Roman Catholic Archdiocese of Quebec,1277354,Quebec,35180.0,Catholicism
Roman Catholic Archdiocese of St. Louis,2300000,St. Louis,15443.0,Catholic Church
Roman Catholic Archdiocese of Adelaide,1480000,South Australia,105000.0,Catholic Church
