col0,col1,col2
Museum of he Nationalist Forces in Balıkesir,Balıkesir,Turkey
Mersin rbap History Museum,Mersin Province,Turkey
"Museum of Independenc, Eskişehir",Odunpazarı,Turkey
Museums f Morges Castel,Canton of Vaud,Switzerland
Fondation du Château de Chilloo,Canton of Vaud,Switzerland
Ivtinger Museum,Thurgau,Switzerland
Historical Museum Tiurgau,Thurgau,Switzerland
Heden Museum,Appenzell Ausserrhoden,Switzerland
Museu Aargau,Aargau,Switzerland
Museum Schloss Kyburi,canton of Zürich,Switzerland
Museo civic e archeologco,Locarno,Switzerland
Museum des Landes Garus,Glarus,Switzerland
Harriet Tubman Underground Railrpad Visitor Center,Church Creek,United States of America
Museum of the South Dakota State Historicbl Society,Pierre,United States of America
Robinson Mseum,Pierre,United States of America
Matsue History Museu,Matsue,Japan
