col0,col1,col2,col3
Badminton Confederation of Africa,Badminton World Federation,1977-01-01,Quatre Bornes
Badminton Association of Thailand,Badminton World Federation,1950-01-01,Pathum Wan
Turkish Badminton Federation,Badminton World Federation,1991-01-01,Keçiören
Badminton Oceania,Badminton World Federation,1987-01-01,Williamstown
Belgian Badminton Federation,Badminton World Federation,1947-01-01,Sprimont
Badminton Ireland,Badminton World Federation,1899-01-01,Blanchardstown
Badminton Europe,Badminton World Federation,1967-09-27,Brøndby Municipality
Danmarks Badminton Forbund,Badminton World Federation,1930-01-01,Brøndby Municipality
Fédération Française de Badminton,Badminton World Federation,1979-01-01,Saint-Ouen-sur-Seine
Badminton England,Badminton World Federation,1934-01-01,Milton Keynes
Korean Badminton Association,Badminton World Federation,1957-01-01,Songpa District
USA Badminton,Badminton World Federation,1936-01-01,Anaheim
Badminton Nederland,Badminton World Federation,1931-01-01,Nieuwegein
Badminton Federation of the Azerbaijan Republic,Badminton World Federation,1996-01-01,Baku
Badminton Scotland,Badminton World Federation,1911-01-01,Glasgow
