col0,col1,col2
Roman Catholic Diocese of Lutsk,2213000,40300
Roman Catholic Diocese of Luçon,651627,7016
Roman Catholic Diocese of Líbano–Honda,272770,3477
Roman Catholic Diocese of Lwena,465000,223000
Roman Catholic Diocese of Luz,494000,24990
Roman Catholic Diocese of Lurín,1572239,808
Roman Catholic Diocese of Luoyang,3000000,25000
Roman Catholic Diocese of Yongping,4000000,30000
Roman Catholic Diocese of Lugo,290100,7703
Roman Catholic Diocese of Luiza,2385988,33524
Roman Catholic Diocese of Lugazi,1606000,4595
