col0,col1,col2
Sezione di Archivio di Stato di Lamezia Terme,Italian national heritage,Archivio di Stato di Catanzaro
Sezione di Archivio di Stato di Ventimiglia,Italian national heritage,Archivio di Stato di Imperia
Sezione di Archivio di Stato di Lanciano,Italian national heritage,Archivio di Stato di Chieti
Sezione di Archivio di Stato di Fabriano,Italian national heritage,Archivio di Stato di Ancona
Sezione di Archivio di Stato di Sciacca,Italian national heritage,Archivio di Stato di Agrigento
Archivio di Stato di Pesaro. Sezione di Urbino,Italian national heritage,Archivio di Stato di Pesaro
Sezione di Archivio di Stato di Fano,Italian national heritage,Archivio di Stato di Pesaro
Sezione di Archivio di Stato di Camerino,Italian national heritage,Archivio di Stato di Macerata
Sezione di Archivio di Stato di Varallo,Italian national heritage,Archivio di Stato di Vercelli
Sezione di Archivio di Stato di Palmi,Italian national heritage,Archivio di Stato di Reggio Calabria
