col0,col1,col2,col3
Deutsche Postbank,Aktiengesellschaft,Friedrich-Ebert-Allee 114,1989-01-01
DB Privat- und Firmenkundenbank,Aktiengesellschaft,IBC Tower,1995-09-17
Hypo Noe Landesbank,joint-stock company,St. Pölten,1888-01-01
Portuguese Commercial Bank,sociedade anónima,Porto,1985-01-01
Hello Bank (Austria),Aktiengesellschaft,Salzburg,1995-01-01
Zürcher Kantonalbank Österreich,Aktiengesellschaft,Salzburg,1885-01-01
Bremer Kreditbank,Aktiengesellschaft,Bremen,1863-01-01
Santander Consumer Bank,Aktiengesellschaft,Mönchengladbach,1957-08-20
PSD Bank Nürnberg,Eingetragene Genossenschaft,Nuremberg,1936-01-01
FinTech Group Bank,Aktiengesellschaft,Frankfurt am Main,2005-01-01
İşbank,Aktiengesellschaft,Frankfurt am Main,1992-01-01
Degussa Bank,Aktiengesellschaft,Frankfurt am Main,1873-01-01
Ziraat Bank International,Aktiengesellschaft,Frankfurt am Main,2001-01-01
Eurocity Bank,joint-stock company,Frankfurt am Main,1987-01-01
SEB Group,Bankaktiebolag,Stockholm,1972-01-01
Länderbank,Aktiengesellschaft,Vienna,1880-01-01
Bank Austria,Aktiengesellschaft,Vienna,1991-01-01
Creditanstalt,Aktiengesellschaft,Vienna,1855-01-01
BAWAG P.S.K.,Aktiengesellschaft,Vienna,1922-01-01
BAWAG,joint-stock company,Vienna,1922-01-01
