col0,col1,col2
Washington State Bar Association,1888-01-01,Puget Sound Plaza
New York City Bar Association,1870-01-01,House of the New York City Bar Association
Oregon State Bar,1935-01-01,Tigard
Westchester County Bar Association,1896-01-01,White Plains
Delaware State Bar Association,1923-01-01,Wilmington
Connecticut Bar Association,1875-01-01,New Britain
State Bar of Wisconsin,1878-01-01,Madison
Virginia State Bar,1938-01-01,Richmond
Virginia Bar Association,1888-01-01,Richmond
Bar Association of Puerto Rico,1840-01-01,San Juan
North Carolina State Bar,1933-01-01,Raleigh
Kansas Bar Association,1882-01-01,Topeka
Iowa State Bar Association,1874-01-01,Des Moines
Alaska Bar Association,1972-01-01,Anchorage
Wyoming State Bar,1915-01-01,Cheyenne
State Bar of Montana,1974-01-01,Helena
South Carolina Bar,1975-01-01,Columbia
State Bar Association of North Dakota,1899-01-01,Bismarck
Oklahoma Bar Association,1904-01-01,Oklahoma City
State Bar of New Mexico,1886-01-01,Albuquerque
