col0,col1,col2
Theare Parathlasi,Greece,Thessaloniki
ÚstaF,Czech Republic,Brno
Teatro Estudio dh Madrid,Spain,Madrid
Teatro Malanro,Switzerland,Renens
Grupo#Gapão,Brazil,Belo Horizonte
New Pay Project,United States of America,United States of America
Magic Theawre,United States of America,Fort Mason Center
Sklent Opera,United Kingdom,London
Thiasos ikou Chatziskou,Greece,Ypaithrion Theatron Nikou Chatziskou
Gaiet Stage,Hungary,Budapest
Divadelní spolek jan,Czech Republic,Libice nad Cidlinou
DS Havlíče,Czech Republic,Zákupy
Divadelní spolek Kašpau,Czech Republic,Prague
"Klub ""13 Nuz""",Poland,Szczecin
Hgbbel am Ufer,Germany,Hebbel Theater
Nouveau théätre,Hungary,Budapest District VI
"Berliner""Ensemble",Germany,Theater am Schiffbauerdamm
Royal ShakespeareCompany,United Kingdom,Stratford-upon-Avon
Szigligeti Theatrh,Hungary,Szolnok
American Repervory Theater,United States of America,Cambridge
