col0,col1,col2,col3
Patrol Squadron 22,Patrol Squadron TWENTY TWO,1994-03-31,1943-02-15
Patrol Squadron 19,Medium Patrol Squadron FIFTY SEVEN,1991-08-31,1946-07-04
Patrol Squadron 17,Patrol Squadron SEVENTEEN,1995-03-31,1946-07-01
Strike Fighter Squadron 305,Attack Squadron THREE HUNDRED FIVE,1994-12-31,1970-07-01
Strike Fighter Squadron 303,Attack Squadron THREE HUNDRED THREE,1994-12-31,1970-07-01
Strike Fighter Squadron 203,Attack Squadron TWO HUNDRED THREE,2004-06-30,1970-07-01
Strike Fighter Squadron 161,Fighter Squadron ONE HUNDRED SIXTY ONE,1988-04-01,1960-09-01
Strike Fighter Squadron 127,Attack Squadron ONE HUNDRED TWENTY SEVEN,1996-03-23,1962-06-15
Heavy Attack Squadron 8,Heavy Attack Squadron EIGHT,1968-01-17,1957-05-01
Heavy Attack Squadron 21,Heavy Attack Squadron TWENTY ONE,1969-06-16,1968-09-01
Heavy Attack Squadron 16,Heavy Attack Squadron SIXTEEN,1959-01-30,1958-01-15
Heavy Attack Squadron 15,Heavy Attack Squadron FIFTEEN,1959-02-15,1958-01-15
