col0,col1,col2
"Triple J Hottest 100, 2019",Triple J Hottest 100,2020-01-25
"Triple J Hottest 100, 2018",Triple J Hottest 100,2019-01-27
"Triple J Hottest 100, 2017",Triple J Hottest 100,2018-01-27
"Triple J Hottest 100, 2016",Triple J Hottest 100,2017-01-26
"Triple J Hottest 100, 2015",Triple J Hottest 100,2016-01-26
"Triple J Hottest 100, 2014",Triple J Hottest 100,2015-01-26
"Triple J Hottest 100, 2013",Triple J Hottest 100,2014-01-26
"Triple J Hottest 100, 2012",Triple J Hottest 100,2013-01-26
"Triple J Hottest 100, 2011",Triple J Hottest 100,2012-01-26
"Triple J Hottest 100, 2010",Triple J Hottest 100,2011-01-26
"Triple J Hottest 100, 2009",Triple J Hottest 100,2010-01-26
"Triple J Hottest 100, 2007",Triple J Hottest 100,2008-01-26
"Triple J Hottest 100, 2008",Triple J Hottest 100,2009-01-26
"Triple J Hottest 100, 2006",Triple J Hottest 100,2007-01-26
"Triple J Hottest 100, 2005",Triple J Hottest 100,2006-01-26
"Triple J Hottest 100, 2004",Triple J Hottest 100,2005-01-26
"Triple J Hottest 100, 2003",Triple J Hottest 100,2004-01-26
"Triple J Hottest 100, 2002",Triple J Hottest 100,2003-01-26
"Triple J Hottest 100, 2001",Triple J Hottest 100,2002-01-26
"Triple J Hottest 100, 2000",Triple J Hottest 100,2001-01-26
