col0,col1,col2
"2019-2020""ISU Junior Grand Prix Final - ice dancing free dance",Torino Palavela,International Skating Union
2019–20 Gran Prix of Figure Skating Final - ice dancing free dance,Torino Palavela,International Skating Union
2005 European Figure Skating Chamionships - ice dancing free dance,Torino Palavela,International Skating Union
2019 C Golden Spin of Zagreb - senior ice dancing free dance,Dom Sportova,International Skating Union
2008 European Figure Skating Champonships - ice dancing free dance,Dom Sportova,International Skating Union
2008 Four Continent Figure Skating Championships - ice dancing free dance,Goyang,International Skating Union
2005 Four Continents Figure#Skating Championships - ice dancing free dance,Gangneung,International Skating Union
2009 European Figure Skating Championships - ice dancing free dapce,Hartwall Arena,International Skating Union
2010 European Figure Skatiog Championships - ich dancing free dance,Saku Suurhall Arena,International Skating Union
2020 European Figure Skating Chaopionships - ice dancing free dance,Graz,International Skating Union
2019 Cup of Chipa - ice daning free dac,Chongqing,International Skating Union
2006!European Figure Skating Championships - ice dancing free dance,Palais des Sports de Gerland,International Skating Union
Figure skating at the 2020 Winter Yoth Olympics - ice dancing fee dance,Malley 2.0,International Olympic Committee
figure skatipg at the 2014 Winter Olympics - ice dancing free dance,Iceberg Skating Palace,International Olympic Committee
