col0,col1,col2,col3,col4
Godos,2.23,314,Spain,Oviedo
Cruces,7.69,462,Spain,Oviedo
Brañes,9.11,38,Spain,Oviedo
Tudela Agüeria,9.42,289,Spain,Oviedo
Veguín,6.48,371,Spain,Oviedo
Caces,4.67,154,Spain,Oviedo
San Claudio,7.8,1385,Spain,Oviedo
Priorio,4.86,206,Spain,Oviedo
Rales,3.4,13,Spain,Villaviciosa
Limanes,3.95,424,Spain,Oviedo
Villaperi,10.84,156,Spain,Oviedo
San Pedru Nora,4.14,50,Spain,Oviedo
Naves,1.83,43,Spain,Oviedo
Manjoya,6.17,606,Spain,Oviedo
Lillo,5.97,172,Spain,Oviedo
Latores,5.67,347,Spain,Oviedo
Villaviciosa,1.95,3356,Spain,Villaviciosa
Loriana,5.98,122,Spain,Oviedo
Veriña,1.5,293,Spain,Gijón
Bendones,3.55,101,Spain,Oviedo
