col0,col1,col2,col3
Australian National Maritime Museum,Australia,City of Sydney,Darling Harbour
Battleship Cove,United States of America,Massachusetts,Fall River
Nantucket Whaling Museum,United States of America,Massachusetts,Nantucket
Aberdeen Maritime Museum,United Kingdom,Aberdeen City,Aberdeen
Nederlands Scheepvaartmuseum,Netherlands,Amsterdam,'s Lands Zeemagazijn
Maritiman,Sweden,Gothenburg Municipality,Gothenburg
Maritime Museum of San Diego,United States of America,Downtown San Diego,San Diego
Captain Cook Birthplace Museum,United Kingdom,"Stewart Park, Middlesbrough","Stewart Park, Middlesbrough"
Archaeology Discovery Centre,United Kingdom,Fort Victoria,Fort Victoria
Torpedo Bay Navy Museum,New Zealand,Devonport,Devonport
Captain Cook Memorial Museum,United Kingdom,Whitby,Whitby
Connecticut River Museum,United States of America,Essex,Essex
Ramsgate Maritime Museum,United Kingdom,Ramsgate,Ramsgate
Tamkang University Maritime Museum,Taiwan,Tamsui District,Tamsui District
Maritime & Seafood Industry Museum,United States of America,Biloxi,Biloxi
Montrose Museum,United Kingdom,Montrose,Montrose
The Mo Sheringham Museum,United Kingdom,Sheringham,Sheringham
Mary Rose Museum,United Kingdom,Portsmouth,Portsmouth
Samudra Raksa Museum,Indonesia,Borobudur,Borobudur
Trinity House of Leith,United Kingdom,Edinburgh,Edinburgh
