col0,col1,col2,col3,col4
Greene County,Paragould,Arkansas,Nathanael Greene,0.3
Yell County,Danville,Arkansas,Archibald Yell,2.0
Clark County,Arkadelphia,Arkansas,William Clark,1.9
Clay County,Corning,Arkansas,Henry Clay,0.3
Boone County,Harrison,Arkansas,Daniel Boone,1.9
Dallas County,Fordyce,Arkansas,George M. Dallas,0.1
Calhoun County,Hampton,Arkansas,John C. Calhoun,0.6
Lafayette County,Lewisville,Arkansas,"Gilbert du Motier, Marquis de Lafayette",3.1
Crawford County,Van Buren,Arkansas,William H. Crawford,1.8
Pike County,Murfreesboro,Arkansas,Zebulon Pike,2.2
Lee County,Marianna,Arkansas,Robert E. Lee,2.7
Cleveland County,Rison,Arkansas,Grover Cleveland,0.2
Franklin County,Charleston,Arkansas,Benjamin Franklin,1.7
Grant County,Sheridan,Arkansas,Ulysses S. Grant,0.2
Polk County,Mena,Arkansas,James K. Polk,0.6
Jackson County,Newport,Arkansas,Andrew Jackson,1.2
Monroe County,Clarendon,Arkansas,James Monroe,2.3
Madison County,Huntsville,Arkansas,James Madison,0.3
Jefferson County,Pine Bluff,Arkansas,Thomas Jefferson,4.7
Arkansas County,Stuttgart,Arkansas,Arkansas River,4.4
