col0,col1,col2,col3
Bury Church of England High School,Bury,Church of England,Anglican Diocese of Manchester
Christ's Church of England Comprehensive Secondary School,Richmond,Church of England,Diocese of Southwark
St Andrew's CofE School,Croydon,Church of England,Diocese of Southwark
Archbishop Tenison's CofE High School,Croydon,Church of England,Diocese of Southwark
St Bede's Catholic Comprehensive School and Byron College,Peterlee,Roman Catholic,Roman Catholic Diocese of Hexham and Newcastle
Churchmead School,Datchet,Church of England,Diocese of Oxford
Old Swinford Hospital,Stourbridge,Church of England,Diocese of Worcester
St Mary's Catholic High School,Croydon,Roman Catholic,Roman Catholic Archdiocese of Southwark
Coloma Convent Girls' School,Croydon,Roman Catholic,Roman Catholic Archdiocese of Southwark
"St. Mary's Roman Catholic Primary School, Clapham",London,Roman Catholic,Roman Catholic Archdiocese of Southwark
Notre Dame Roman Catholic Girls' School,London,Roman Catholic,Roman Catholic Archdiocese of Southwark
