col0,col1,col2,col3
Salvatore Romano Foundation,foundation,Salvatore Romano,Cenacolo di Santo Spirito
H. C. Ørsted's Foundation,foundation,Hans Christian Ørsted,Technical University of Denmark
Fundación José Manuel Lara,foundation,José Manuel Lara Hernández,Seville
Udo-Jürgens-Stiftung,foundation,Udo Jürgens,Frankfurt am Main
Panoptykon Foundation,foundation,Panopticon,Warsaw
PEN/Faulkner Foundation,foundation,William Faulkner,"Washington, D.C."
Sekyra Foundation,foundation,Luděk Sekyra,Prague
Bertelsmann Foundation,501(c)(3) organization,Carl Bertelsmann,"Washington, D.C."
Sigrid Jusélius Foundation,foundation,Sigrid Jusélius,Kluuvi
Frank Lloyd Wright Foundation,foundation,Frank Lloyd Wright,Taliesin West
The Peter G. Peterson Foundation,foundation,Peter George Peterson,New York City
