col0,col1,col2,col3
The Downe Arms Inn,Snaith,accommodation,Marston's
Bold Arms,Beaumaris,karaoke box,Marston's
Belle Vue Inn,Tredegar,karaoke box,Marston's
Fairfield Tavern,Wrexham,karaoke box,Marston's
Crab Inn,Shanklin,accommodation,Greene King
Two Brewers Inn,Chipperfield,accommodation,Chef & Brewer
Londesborough Arms,Seamer,accommodation,Punch Taverns
Waggon And Horses Public House,York,accommodation,Punch Taverns
Rose And Crown Public House,York,accommodation,Punch Taverns
"The Four Dogs, Acton",Wrexham,karaoke box,Punch Taverns
The Stonehouse,Duffryn,karaoke box,Mitchells & Butlers
The Groves Inn,Knaresborough,accommodation,Heineken UK Limited
"The Victoria, St Julians",Newport,karaoke box,Heineken UK Limited
"The Two Rivers, Pwllmeyric",Chepstow,accommodation,Marston's
"The Boatyard, Garth",Bangor,accommodation,Marston's
