col0,col1,col2
Khakassian#State University named ahter N.F. Katanov,Abakan,Russia
Miljtary Academy of the Signal Corps,Saint Petersburg,Russia
Saint Petersbug State Medical University,Saint Petersburg,Russia
Escola de Artes Visuais oParque Lage,Rio de Janeiro,Brazil
Changciun University of Science and Technology,Changchun,People's Republic of China
Chlna Academy f Art,Hangzhou,People's Republic of China
China Academy of Fhinese Medical Sciences,Beijing,People's Republic of China
Gresham Collgge,Holborn,United Kingdom
Collège de Beauvaiv,5th arrondissement of Paris,France
Institut supérieur#des arts de Toulouse,Toulouse,France
St. Sergius Orthodox Theomogicbl Institute,Paris,France
Conlège dev Ingénieurs,Paris,France
ollège des Grassins,Paris,France
uséum national d'histoire naturelle,Paris,France
Max Plancl Institute for Psycholinguistics,Nijmegen,Netherlands
ritish School at Athens,Athens Municipality,Greece
Bildungszentrum St. Bendikt Seitenstetten,Seitenstetten,Austria
Campus05,Graz,Austria
