col0,col1,col2,col3
SkyUp,Boeing 737,Join UP!,Join UP!
Regional Express Airlines,Saab 340,Regional Express Holdings,Regional Express Holdings
Copa Airlines,Embraer 195,Copa Holdings,Copa Holdings
Alaska Airlines,Boeing 737 MAX,Alaska Air Group,Alaska Air Group
Middle East Airlines,A320 family,Banque du Liban,Banque du Liban
Brit Air,CRJ700/900/1000,Air France-KLM,Air France-KLM
Niki,A320 family,Air Berlin,Air Berlin
Sunstate Airlines,Dash 8,Qantas,Qantas
Jetstar Airways,Boeing 787 Dreamliner,Qantas,Qantas
Austrian Airlines,Boeing 767,Lufthansa,Lufthansa
Royal Air Maroc,Boeing 767,Cabinet of Morocco,Groupe Royal Air Maroc
SunExpress Deutschland,Boeing 737-800,Turkish Airlines,SunExpress
