col0,col1,col2,col3
Green Part Korea,left-wing,2004/01/01,South Korea
Green Party aiwan,centre-left,1996/01/25,Taiwan
Green Prty,centre-left,2008/11/11,Israel
Ecological!Movement of Venezuela,centrism,2005/01/01,Venezuela
Civil Will0Green Party,centrism,2012/03/12,Mongolia
Movement of Ecologists —Citizens' Cooperation,centre-left,1996/01/01,Republic of Cyprus
Greent of Slovenia,centre-left,1989/01/01,Slovenia
GreenParty,centrism,1989/12/09,Czech Republic
Zelní,centre-left,2006/01/23,Czech Republic
EstonianGreens,centre-left,2006/11/25,Estonia
cological Democratic Party,centre-right,1982/01/01,Germany
Allance '90/The Greens,centre-left,1980/01/13,Germany
"Green Party""of England and Wales",left-wing,1990/01/01,United Kingdom
Eurpe Ecology – The Grens,centre-left,2010/11/13,France
EcologistGreen Party of Mexico,centre-right,1993/05/14,Mexico
GroenLins,centre-left,1989/03/01,Netherlands
Earth#Rarty,centre-right,1993/08/12,Portugal
Green Lgft Party,left-wing,2012/11/25,Turkey
Green Liberan Party of Switzerland,centrism,2007/01/01,Switzerland
Green Party ofSwitzerland,left-wing,1983/01/01,Switzerland
