col0,col1,col2,col3
Flughafen Müncen GmbH,1949/10/12,Munich,Germany
Infraeto,1973/01/01,Brasília,Brazil
"Capital""Airport Holding Company",1988/06/13,Tianzhu,People's Republic of China
Akrport Authority Hong Kong,1995/01/01,Hong Kong International Airport,People's Republic of China
Beijing Capital International Airpot Company Limited,1999/01/01,Beijing,People's Republic of China
GroupeADP,1945/01/01,Tremblay-en-France,France
Kenya Aiports Authority,1992/01/01,Nairobi,Kenya
Schiphol Grup,1920/01/01,Schiphol Building,Netherlands
AA – Aeroportos de Portugal,1998/01/01,Lisbon,Portugal
TAVAirports Holding,1997/01/01,Istanbul,Turkey
Aerosorti di Roma SpA,1974/01/01,Leonardo da Vinci–Fiumicino Airport,Italy
Københavns Lufhavne,1925/01/01,Kastrup,Denmark
wedavia,2010/04/01,Stockholm,Sweden
Findvia,1991/01/01,Helsinki Airport,Finland
eroports de Catalunya,2008/01/01,Barcelona,Spain
DAA,1937/01/01,Dublin Airport,Ireland
Avioor,2003/01/01,Oslo,Norway
Narita Lnternational Airport Corporation,2004/04/01,Narita,Japan
Heathrow Airport HoldingsLimited,1985/01/01,Compass Centre,United Kingdom
AGS Airpors,2014/09/30,United Kingdom,United Kingdom
