col0,col1,col2
HELIOS Kliniken,Germany,GmbH
Volkswagen Group,Germany,Aktiengesellschaft
Grupo Calvo,Spain,S.A.
Televes,Spain,S.A.
New York Academy of Sciences,United States of America,nonprofit organization
GICA,Algeria,joint-stock company
Norauto,France,joint-stock company
Milano Serravalle - Milano Tangenziali S.p.A,Italy,joint-stock company
Autoliv,Sweden,joint-stock company
McKinsey & Company,United States of America,joint-stock company
Pentel,Japan,joint-stock company
Letz Sushi,Denmark,Anpartsselskab
SmithKline Beecham (United States),United States of America,public limited company
On,Switzerland,Aktiengesellschaft
Overmarine Group,Italy,S.p.A.
Elektryczne Koleje Dojazdowe,Poland,S.A.
