col0,col1,col2,col3
The Ginger Giraffe,United Kingdom,micropub,Underwood
Weighton Whippet,United Kingdom,micropub,Market Weighton
Arch & Abbey,United Kingdom,micropub,Whitby
The Quirky Den,United Kingdom,micropub,Whitby
Early Doors,United Kingdom,micropub,Skipton
Mad Alice's,United Kingdom,micropub,Loftus
The Tannery,United Kingdom,micropub,Great Ayton
Nip & Growler,United Kingdom,micropub,King's Lynn
The Railway Arms,United Kingdom,micropub,Downham Market
Jolly Porter,United Kingdom,micropub,Diss
