col0,col1,col2
Institute of Rural and Agricultural Development,Warsaw,Polish Academy of Sciences
Turku Centre for Medieval and Early Modern Studies,Turku,University of Turku
Institute for Advanced Biosciences,Grenoble,National Center for Scientific Research
Great Lakes Bioenergy Research Center,Madison,United States Department of Energy
Hopkins Marine Station,California,Stanford University
IBM Research – Africa,Nairobi,IBM
Observatori de l'Ebre,Roquetes,Ramon Llull University
"United States Army Natick Soldier Research, Development and Engineering Center",Natick,"United States Army Research, Development and Engineering Command"
Thailand National Nanotechnology Center,Pathum Thani,Thailand National Science and Technology Development Agency
Structural Engineering Research Centre,Tamil Nadu,Council of Scientific and Industrial Research
Umeå Plant Science Centre,Umeå,Umeå University
Institute of Genetics and Animal Breeding,"Lesznowola, Piaseczno County",Polish Academy of Sciences
Institute of Theoretical and Applied Informatics,Gliwice,Polish Academy of Sciences
Institute of Agrophysics of Polish Academy of Sciences,Lublin,Polish Academy of Sciences
Institute of Nature Conservation,Kraków,Polish Academy of Sciences
Strata Mechanics Research Institute,Kraków,Polish Academy of Sciences
Institute of Nuclear Physics,Kraków,Polish Academy of Sciences
"Institute of Computer Science, Polish Academy of Sciences",Warsaw,Polish Academy of Sciences
Institute of Paleobiology,Warsaw,Polish Academy of Sciences
Institute of History,Warsaw,Polish Academy of Sciences
